reduce,2212
reef,2213
reflect,2214
refreshed,2215
refugee,2216
refuse,2217
regular,2218
relationship,2219
relax,2220
relaxed,2221
relay,2222
release,2223
remain,2224
remember,2225
remind,2226
remove,2227
renewable,2228
Renoir,2229
rent,2230
rental,2231
repair,2232
replace,2233
reply,2234
report,2235
reporter,2236
represent,2237
reproach,2238
rescue,2239
research,2240
researcher,2241
resort,2242
resource,2243
respect,2244
respond,2245
responsible,2246
rest,2247
rest,2248
rest,2249
restaurant,2250
restroom,2251
result,2252
return,2253
reuse,2254
rhythm,2255
Ricardo,2256
rice,2257
rice ball,2258
rice cake,2259
rich,2260
Richard,2261
ride,2262
ridiculous,2263
right,2264
right,2265
right,2266
ring,2267
Rio,2268
Rio de Janeiro,2269
rise,2270
risk,2271
river,2272
road,2273
roar,2274
roast,2275
Robert,2276
robot,2277
rock,2278
rode,2279
roll,2280
roller,2281
Roman,2282
Romania,2283
Rome,2284
Ronald,2285
roof,2286
room,2287
rope,2288
Rosa Parks,2289
rose,2290
round,2291
Rudolf,2292
rugby,2293
rule,2294
ruler,2295
run,2296
runny,2297
Russia,2298
Ryukyu Kingdom,2299
sacred,2300
sad,2301
sadness,2302
safe,2303
safely,2304
safety,2305
said,2306
salad,2307
sale,2308
salesclerk,2309
salt,2310
salty,2311
Sam,2312
Samba Parade,2313
same,2314
sanctuary,2315
sandwich,2316
sang,2317
Santa Claus,2318
Santiago,2319
Sara,2320
Sarah,2321
sat,2322
Saturday,2323
sauce,2324
sausage,2325
savanna,2326
save,2327
Save Winter Day,2328
saw,2329
Sawyer,2330
say,2331
scare,2332
scared,2333
scary,2334
scene,2335
scenery,2336
schedule,2337
school,2338
school festival,2339
schoolgirl,2340
schoolyard,2341
science,2342
scientist,2343
scold,2344
scone,2345
score,2346
Scotland,2347
scrambled egg,2348
screen,2349
sculputure,2350
sea,2351
sea level rise,2352
seafood,2353
seal,2354
search,2355
season,2356
seat,2357
second,2358
second,2359
secret,2360
section,2361
see,2362
seed,2363
seem,2364
Seema,2365
seen,2366
select,2367
selfish,2368
sell,2369
send,2370
Senegal,2371
senior,2372
sense,2373
sent,2374
Seoul,2375
separate,2376
September,2377
serious,2378
serve,2379
server,2380
service,2381
set,2382
setting,2383
seven,2384
seventeen,2385
seventeenth,2386
seventh,2387
seventy,2388
several,2389
severe,2390
Severn,2391
sew,2392
shade,2393
shake,2394
shall,2395
shampoo,2396
shape,2397
share,2398
shark,2399
she,2400
shelf,2401
Sherlock Holmes,2402
Sherry,2403
shine,2404
shiny,2405
ship,2406
shirt,2407
shock,2408
shoe,2409
shoot,2410
shop,2411
shopping,2412
short,2413
shortcoming,2414
shot,2415
should,2416
shoulder,2417
shouldn't,2418
shout,2419
show,2420
shower,2421
shown,2422
shrine,2423
Shukla,2424
shut,2425
shy,2426
shyness,2427
sick,2428
sickness,2429
side,2430
sigh,2431
sight,2432
sightseeing,2433
sign,2434
silence,2435
silent,2436
silly,2437
similar,2438
Simmons,2439
simple,2440
since,2441
sincerely,2442
sing,2443
Singapore,2444
singer,2445
singing,2446
single,2447
sink,2448
sir,2449
sister,2450
sit,2451
site,2452
situation,2453
six,2454
sixteen,2455
sixth,2456
sixty,2457
size,2458
skate,2459
sketch,2460
ski,2461
skier,2462
skiing,2463
skil,2464
skill,2465
skillful,2466
skin,2467
sky,2468
sleep,2469
sleepy,2470
sleepyhead,2471
sleigh,2472
slope,2473
slow,2474
slowly,2475
slump,2476
small,2477
smart,2478
smell,2479
smile,2480
Smith,2481
smog,2482
smoke,2483
snack,2484
snake,2485
sneaker,2486
snow,2487
Snow Festival,2488
snow statue,2489
snowboording,2490
snowy,2491
so,2492
soccer,2493
sociable,2494
social,2495
social studies,2496
socialstudies,2497
society,2498
sock,2499
sofa,2500
soft,2501
softball,2502
softly,2503
soil,2504
solar,2505
solar cell,2506
solar cooker,2507
solar power,2508
sold,2509
soldier,2510
solution,2511
solve,2512
some,2513
someday,2514
somehow,2515
someone,2516
something,2517
sometime,2518
sometimes,2519
somewhere,2520
son,2521
Sonam Wangmo,2522
song,2523
Sonia,2524
soon,2525
sore,2526
sorry,2527
sort,2528
sound,2529
soup,2530
sour,2531
source,2532
south,2533
South Africa,2534
South America,2535
South Asia,2536
southeastern,2537
southern,2538
southwest,2539
souvenir,2540
soybean,2541
space,2542
spaghetti,2543
Spain,2544
Spanish,2545
sparrow,2546
speak,2547
speaker,2548
special,2549
species,2550
speech,2551
speed,2552
spell,2553
spend,2554
spent,2555
spice,2556
spirit,2557
spiritualIy,2558
spoke,2559
spoken,2560
spoon,2561
sport,2562
sports day,2563
spot,2564
spread,2565
spring,2566
sprint,2567
square,2568
stable master,2569
stadium,2570
staff,2571
stage,2572
stair,2573
stairs,2574
stamp,2575
stand,2576
star,2577
Star Festival,2578
Star Wars,2579
star-shaped,2580
start,2581
starting player,2582
starvation,2583
States,2584
station,2585
stationery,2586
statue,2587
Statue of Liberty,2588
stay,2589
steak,2590
steal,2591
step,2592
Stevie Wonder,2593
stew,2594
stick,2595
stiff,2596
still,2597
stingy,2598
Stockholm,2599
stole,2600
stomach,2601
stomachache,2602
stone,2603
stood,2604
stop,2605
store,2606
story,2607
story,2608
storytelling,2609
stove,2610
straight,2611
strange,2612
stream,2613
street,2614
street children,2615
strict,2616
stringed instrument,2617
strive,2618
stroller,2619
strong,2620
strongly,2621
struggle,2622
student,2623
study,2624
stuff,2625
stuffed animal,2626
style,2627
subject,2628
suburb,2629
subway,2630
success,2631
successful,2632
such,2633
suddenly,2634
Sue,2635
suffer,2636
sugar,2637
Sugarcane Fields,2638
suggest,2639
suit,2640
summer,2641
summer class,2642
sumo stable,2643
sumo wrestler,2644
sun,2645
sun flower,2646
Sunday,2647
sung,2648
sunlight,2649
sunny,2650
sunset,2651
Sunshine Airlines,2652
Superman,2653
supermarket,2654
support,2655
sure,2656
surf,2657
surprise,2658
surprised,2659
surprising,2660
surround,2661
survey,2662
survival,2663
survive,2664
Susan,2665
Suzanna,2666
Sven Olsson,2667
swallow,2668
swam,2669
Swat Valley,2670
sweater,2671
Sweden,2672
Swedish,2673
sweet,2674
swim,2675
swimming,2676
swimming pool,2677
Switzerland,2678
sword,2679
Sydney,2680
symbol,2681
system,2682
table,2683
table tennis,2684
tablet,2685
tail,2686
Taiwan,2687
take,2688
taken,2689
tale,2690
talent,2691
talk,2692
tall,2693
tank,2694
Tanzania,2695
Tao,2696
task,2697
taste,2698
taught,2699
taxi,2700
tea,2701
teach,2702
teacher,2703
teachers' room,2704
team,2705
teammate,2706
teamwork,2707
tear,2708
tease,2709
technique,2710
technology,2711
teddy bear,2712
teeth,2713
Tehran,2714
telescope,2715
tell,2716
temper,2717
temperature,2718
temple,2719
ten,2720
tender,2721
tennis,2722
tent,2723
tenth,2724
Teresa,2725
terrible,2726
terror,2727
test,2728
Tet Trung Thu,2729
textbook,2730
Thai,2731
Thailand,2732
Thames,2733
than,2734
thank,2735
thankful,2736
Thanksgiving,2737
that,2738
thatch,2739
thatched roof,2740
the,2741
theater,2742
their,2743
theirs,2744
them,2745
theme,2746
themselves,2747
then,2748
there,2749
these,2750
they,2751
thin,2752
thing,2753
think,2754
thinking,2755
third,2756
thirsty,2757
thirteen,2758
thirteenth,2759
thirtieth,2760
thirty,2761
this,2762
those,2763
though,2764
thought,2765
thousand,2766
three,2767
threw,2768
throat,2769
through,2770
throw,2771
thrown,2772
Thursday,2773
ticket,2774
tie,2775
tiger,2776
tightly,2777
time,2778
time difference,2779
Times Square,2780
timing,2781
tired,2782
title,2783
to,2784
Toad,2785
toast,2786
today,2787
together,2788
toilet,2789
Tokyo Skytree,2790
told,2791
Tom,2792
tomato,2793
tomorrow,2794
tongue,2795
tonight,2796
Tonky,2797
too,2798
took,2799
tool,2800
tooth,2801
toothache,2802
toothbrush,2803
top,2804
toss,2805
total,2806
touch,2807
tough,2808
tour,2809
tourism,2810
tournament,2811
toward,2812
towel,2813
tower,2814
town,2815
toy,2816
track,2817
track and field,2818
trade,2819
tradition,2820
traditional,2821
traffic,2822
tragedy,2823
train,2824
train,2825
trainer,2826
training,2827
translate,2828
transportation,2829
trap,2830
trash,2831
travel,2832
travel abroad,2833
traveling,2834
treasure,2835
treat,2836
tree,2837
trick,2838
trip,2839
trophy,2840
tropical,2841
trouble,2842
true,2843
truly,2844
trumpet,2845
trunk,2846
trust,2847
try,2848
T-shirt,2849
Tube,2850
Tuesday,2851
tug-of-war,2852
tuna,2853
tundra,2854
turkey,2855
Turkish,2856
turn,2857
turning,2858
turtle,2859
Tuvalu,2860
TV,2861
twelfth,2862
twelve,2863
twentieth,2864
twenty,2865
twenty-eighth,2866
twenty-fifth,2867
twenty-first,2868
twenty-fourth,2869
twenty-ninth,2870
twenty-one,2871
twenty-second,2872
twenty-seventh,2873
twenty-sixth,2874
twenty-third,2875
twice,2876
two,2877
two-year-old,2878
type,2879
typhoon,2880
tyrannosaurus,2881
U.K.,2882
U.N.,2883
U.S.,2884
Uganda,2885
uh,2886
uh-huh,2887
ukulele,2888
Uluru,2889
um,2890
umami,2891
umbrella,2892
unbelievable,2893
uncle,2894
unclean,2895
under,2896
underground,2897
understand,2898
understood,2899
underwear,2900
unfair,2901
unhappy,2902
unicycle,2903
uniform,2904
unique,2905
unite,2906
United Nations,2907
United States,2908
unity,2909
universal design,2910
university,2911
unplug,2912
until,2913
up,2914
upon,2915
upset,2916
US,2917
us,2918
USA,2919
use,2920
used,2921
used book,2922
useful,2923
usual,2924
usually,2925
vacation,2926
Valentine,2927
vampire,2928
Vancouver,2929
variety,2930
various,2931
vast,2932
vegetable,2933
vending machine,2934
Venezuela,2935
very,2936
vet,2937
victim,2938
victory,2939
video,2940
video game,2941
Vietnam,2942
Vietnamese,2943
view,2944
viewer,2945
village,2946
villager,2947
Vincent van Gogh,2948
vinegar,2949
violin,2950
virtual,2951
visit,2952
visitor,2953
voice,2954
volcano,2955
volleyball,2956
volume,2957
volunteer,2958
wagon,2959
wait,2960
waitress,2961
wake,2962
walk,2963
Walker,2964
wall,2965
wallet,2966
Wanly,2967
want,2968
war,2969
ware,2970
warm,2971
warming,2972
warrior,2973
was,2974
wash,2975
Washington, D.C.,2976
waste,2977
watch,2978
water,2979
water gun,2980
waterfall,2981
waterproof,2982
Watson,2983
wave,2984
wave power plant,2985
way,2986
we,2987
weak,2988
weapon,2989
wear,2990
wearable,2991
weather,2992
weather forcast,2993
website,2994
Wednesday,2995
week,2996
weekend,2997
Weekly Herald,2998
welcome,2999
well,3000
well,3001
went,3002
were,3003
West,3004
west,3005
western,3006
Western-style,3007
whale,3008
what,3009
whee(-ee),3010
wheel,3011
wheelchair,3012
when,3013
where,3014
which,3015
while,3016
whisper,3017
whistle,3018
White,3019
white,3020
White House,3021
White Rabbit,3022
who,3023
whole,3024
whose,3025
why,3026
wide,3027
wife,3028
wild,3029
wildcat,3030
wilderness,3031
wildlife,3032
will,3033
William,3034
William Kamkwamba,3035
willing,3036
Wilson,3037
win,3038
wind,3039
wind power,3040
windmill,3041
window,3042
windy,3043
wing,3044
winner,3045
Winnie-the-Pooh,3046
Winter,3047
winter,3048
wire,3049
wish,3050
witch,3051
with,3052
within,3053
without,3054
woke,3055
woman,3056
women,3057
won,3058
wonder,3059
wonderful,3060
Wonderland,3061
wood,3062
wooden,3063
word,3064
wore,3065
work,3066
worker,3067
world,3068
World Cup,3069
World Heritage,3070
World Heritage List,3071
World Heritage Site,3072
World War Ⅰ,3073
World War Ⅱ,3074
worldwide,3075
worn,3076
worried,3077
worry,3078
worse,3079
worst,3080
worth,3081
would,3082
wow,3083
wrap,3084
wrestling,3085
write,3086
writer,3087
writing,3088
written,3089
wrong,3090
wrote,3091
Xamoschi,3092
yacht,3093
Yang,3094
Yang Meiling,3095
Yankee Stadium,3096
yard,3097
yeah,3098
year,3099
yearbook,3100
yellow,3101
yen,3102
yes,3103
yesterday,3104
yet,3105
yogurt,3106
Yorkshire pudding,3107
you,3108
young,3109
your,3110
yours,3111
yourself,3112
yourselves,3113
yo-yo,3114
yum,3115
Yun ho,3116
Zambia,3117
zero,3118
Zhang Rong,3119
zone,3120
zoo,3121
zookeeper,3122
